Id,SalePrice
1833,155929.83843875042
1834,111756.2765243325
1835,126040.02093958564
1836,138319.5848449003
1837,79817.49135512742
1838,129141.22095533198
1839,109085.18352792956
1840,153023.19480069474
1841,140056.32564259073
1842,71818.27991734853
1843,136625.3093553479
1844,169485.0618818171
1845,149014.95415554414
1846,150609.72295553706
1847,188167.30520745393
1848,31334.89524932232
1849,114083.7793163629
1850,121223.52237015573
1851,158779.9922931845
1852,122500.41889832343
1853,122987.75759799237
1854,169546.0264837795
1855,167984.18706730573
1856,222113.66383814663
1857,129089.011343947
1858,150791.61992416717
1859,117795.197096183
1860,140225.78322931274
1861,116151.56377017547
1862,297895.8639902086
1863,286576.417001538
1864,286608.2596166176
1865,372094.58259333146
1866,343083.9795418674
1867,206630.645037316
1868,285802.66320512176
1869,204449.0154920858
1870,210467.27969655962
1871,279008.13106348854
1872,173383.0036154867
1873,230246.89181928124
1874,144531.76195816064
1875,189584.93274558292
1876,207624.17519359154
1877,201616.27287812516
1878,209866.4821218189
1879,149004.86598795588
1880,129223.32068217549
1881,226142.0405803907
1882,235086.99101769135
1883,181502.05365833282
1884,206029.36669570807
1885,229929.62417412995
1886,293746.56177995424
1887,210928.4079000739
1888,240342.96090889993
1889,165937.40428140666
1890,103031.94779343798
1891,114729.62861454772
1892,98014.21877276112
1893,125407.75421903728
1894,123388.00198502408
1895,146787.89001960654
1896,129315.83506406454
1897,100571.67993637754
1898,101126.78410072459
1899,168680.7676687373
1900,153248.33772667838
1901,191226.5835258511
1902,180496.4099722658
1903,222880.94628725774
1904,168180.0259243932
1905,201252.4978839487
1906,160749.5048071153
1907,221880.16433508732
1908,108842.1689134062
1909,126498.88445022627
1910,115537.96785204916
1911,240414.136929246
1912,337646.6363126363
1913,149399.4040461967
1914,46327.84143779706
1915,353315.4737747996
1916,52206.92391366541
1917,223180.50017026623
1918,139417.89959289247
1919,162934.9565097375
1920,178530.68792463065
1921,375041.8806467394
1922,339315.9793951339
1923,253363.17869166975
1924,218584.31025880322
1925,212906.77412482866
1926,379812.049486476
1927,127272.50605132774
1928,165992.60437892593
1929,131124.354379183
1930,145592.7020963902
1931,128846.37153540298
1932,131960.1301747084
1933,194334.43002822073
1934,184283.9096605909
1935,168536.8847829674
1936,213134.2628712684
1937,184564.10157917763
1938,169237.68581226305
1939,288093.2344384616
1940,201114.72687618548
1941,172496.79892332145
1942,166247.9132901003
1943,247049.13053500283
1944,407940.4925982207
1945,425032.771714763
1946,119957.8508069441
1947,157330.4312732827
1948,186161.59820982374
1949,243316.45122534203
1950,178827.65674820726
1951,241509.85897203334
1952,202009.14216657757
1953,155812.2215418075
1954,188369.56554839382
1955,135225.9791856888
1956,264326.3412008231
1957,163076.8943670337
1958,238254.18819803404
1959,138338.4794992705
1960,108320.86516068419
1961,129153.29437431716
1962,94859.62978770208
1963,105577.57520890416
1964,109985.750209171
1965,133842.58792507768
1966,145150.45132830954
1967,310541.23551647936
1968,411522.33630267996
1969,399906.6967046105
1970,403464.9848947715
1971,441075.4930417731
1972,360151.87777045835
1973,310139.6850097935
1974,347335.43064622267
1975,485140.7873209334
1976,267306.08357277175
1977,348772.5173166037
1978,356881.2847967767
1979,327025.20568788797
1980,227002.0868394026
1981,345033.85048199317
1982,217855.34042468507
1983,216194.88479903483
1984,174644.5362979225
1985,214709.5973857089
1986,191001.84521506683
1987,216410.0497127711
1988,167320.12377738682
1989,185240.24141496577
1990,203231.17020317598
1991,233776.91872333546
1992,223443.03890930474
1993,159469.79019955362
1994,232806.8520179805
1995,179732.68691583214
1996,269887.8852972179
1997,324875.64962724934
1998,308933.1459425184
1999,313514.9049430395
2000,323810.47033941816
2001,286292.1271862285
2002,240470.16548554532
2003,234974.3854963576
2004,276413.3551214257
2005,239175.1049201104
2006,236704.45491464037
2007,243282.15789311202
2008,235473.1875016179
2009,218059.11245008002
2010,195249.9776212356
2011,146312.77808631636
2012,177614.55409953214
2013,188745.75466939414
2014,189729.00666935588
2015,222423.58758158426
2016,195519.7896239599
2017,207181.2309492084
2018,108309.01233957763
2019,129166.10945215976
2020,80431.96449274846
2021,103164.97831635506
2022,224013.1112132283
2023,156601.00961836477
2024,309840.10248703696
2025,368019.2753824728
2026,180367.2436409763
2027,157234.0275915712
2028,158296.06178266348
2029,179493.75505808173
2030,262252.7251377299
2031,231897.1403342002
2032,261668.64553913465
2033,248302.3169708654
2034,172532.32313100903
2035,237277.22994550687
2036,189929.04865907208
2037,207593.4911772243
2038,341414.2789401617
2039,232836.71570115196
2040,326744.0347056921
2041,310976.12264119566
2042,216312.1654158591
2043,170740.0054646366
2044,180096.81596073436
2045,200202.15708232712
2046,156973.5031544612
2047,129020.8778077536
2048,135328.92695098236
2049,134022.05452128244
2050,163254.56157795622
2051,100836.65387297235
2052,111267.69695352146
2053,143037.7861989592
2054,75373.66726402746
2055,178913.75358338037
2056,147920.40205786115
2057,99440.12029716076
2058,202561.17880148432
2059,127235.09096250468
2060,176587.46684789556
2061,169232.77040893782
2062,122971.28848231857
2063,124327.8720227454
2064,134069.4859183254
2065,73291.72135889361
2066,182933.88795123668
2067,130915.7803451992
2068,155471.42918924658
2069,89454.02162918489
2070,112723.87368507407
2071,100157.9327752082
2072,119075.49207490441
2073,121563.90354014994
2074,168763.67247208866
2075,175414.04044655667
2076,120278.28286445365
2077,157746.56747405804
2078,130097.9394261676
2079,132957.5820889555
2080,127343.81734893349
2081,126683.09781231405
2082,144292.39829822403
2083,166860.1215984428
2084,105463.93791952677
2085,115980.78230128845
2086,140787.70082172318
2087,114327.95824109303
2088,97092.51921176119
2089,80180.13308631076
2090,109217.3363825331
2091,104131.27672059287
2092,128266.47583273854
2093,168742.45393008806
2094,121413.7470592098
2095,163409.0571831561
2096,84664.30992976326
2097,92194.23851449921
2098,149423.0929711237
2099,34956.14216423439
2100,73994.26881498165
2101,103431.60761082382
2102,132899.21106074363
2103,105481.72336093732
2104,146699.9774031942
2105,143909.76868649243
2106,49897.19776193416
2107,194343.3534590374
2108,133203.0894712913
2109,124907.16341675626
2110,124867.10826738417
2111,156743.74294593467
2112,160526.3776756538
2113,123023.88053632012
2114,115726.40150126154
2115,181544.88776660804
2116,118591.05872462169
2117,161017.36618334975
2118,134929.22459815114
2119,119688.53115129826
2120,94903.64724926758
2121,89299.3647116941
2122,129294.07309618167
2123,85989.47501142364
2124,178870.05652960404
2125,128072.46189764226
2126,150533.60618296164
2127,171541.96107679978
2128,132688.87273386025
2129,46041.21732838893
2130,149198.201525099
2131,116045.66609527284
2132,106451.06238717985
2133,130053.46929023103
2134,129922.64805193114
2135,99751.46946019953
2136,54432.89672048365
2137,113218.7252073574
2138,126618.03768327349
2139,137433.10700640376
2140,134953.6674791594
2141,179127.15677926675
2142,134989.41801144078
2143,164525.7846889625
2144,125117.59243319824
2145,140458.45052458128
2146,186516.27635823275
2147,132611.02505923374
2148,118045.45566446931
2149,120295.805440128
2150,241824.23262313232
2151,127660.3817622503
2152,194659.94631198337
2153,181777.73087923802
2154,112508.53562461204
2155,141938.81128940158
2156,277714.24298258126
2157,224572.01770061432
2158,253395.89021809315
2159,235682.15759700074
2160,183112.9360319716
2161,224314.43637352277
2162,348952.39196450077
2163,352812.89532292937
2164,240636.5272748247
2165,218849.19119938716
2166,160026.59993435
2167,224215.75291331383
2168,197210.46280040088
2169,198328.0731286861
2170,214600.74467194182
2171,157544.3450905565
2172,146890.46600023445
2173,210173.7454330219
2174,226182.83551482347
2175,255140.7732804231
2176,302878.83558488265
2177,239349.6731053796
2178,211465.39553412053
2179,127881.09244980404
2180,216790.2717242339
2181,212190.17838545787
2182,228859.53263699127
2183,202064.496058067
2184,124338.86226791903
2185,118484.3366625901
2186,138802.33071369078
2187,141621.38124488972
2188,160460.31482864267
2189,369161.0183478554
2190,110286.26099995579
2191,66195.0014194891
2192,77804.67870123504
2193,131967.80522097068
2194,81168.88062378162
2195,105389.69184872086
2196,112566.32095942201
2197,121934.69838130107
2198,167680.7884307515
2199,166194.60124858283
2200,157026.51058559216
2201,151146.1385833435
2202,214282.15940732285
2203,138317.92053990843
2204,197763.35910611777
2205,135109.61175375007
2206,166534.5184443158
2207,233071.19085003747
2208,260365.28439400208
2209,265257.42305560026
2210,130250.66242534464
2211,131171.7067785338
2212,129666.0308676234
2213,102012.03328155019
2214,156607.3186152753
2215,107861.8755846108
2216,175919.21466274202
2217,61042.2566105672
2218,58274.96418844799
2219,37935.68096609569
2220,6133.861927748687
2221,353220.20731099194
2222,309565.9651258696
2223,275647.0959618384
2224,194897.76057166207
2225,123093.7710611391
2226,183532.25805606617
2227,187441.2916524503
2228,278883.6844078795
2229,252909.97293617125
2230,161399.035232427
2231,218087.95811404733
2232,185816.4371376286
2233,187322.51248461386
2234,248546.74061478904
2235,231879.52227231095
2236,247280.91802870165
2237,285672.64086644724
2238,176832.24762209825
2239,129532.26828720619
2240,153443.01053761627
2241,134041.7096287577
2242,118969.96459897229
2243,135979.60289224883
2244,103149.04131036095
2245,117440.86304156668
2246,137772.73549250772
2247,128640.21605453515
2248,135098.50419359477
2249,111881.98802886988
2250,118475.08389043377
2251,111889.95970439311
2252,190410.13821816814
2253,156972.6409725212
2254,192181.47611726462
2255,188905.13440872866
2256,171456.56754962628
2257,222132.93333825297
2258,149469.57177096306
2259,178823.4807715871
2260,124325.91205888381
2261,229582.74925254096
2262,244013.9532912467
2263,390025.1560753129
2264,458540.2096094178
2265,159121.14421518843
2266,340123.43357372505
2267,387425.71069300827
2268,487963.128059868
2269,157440.43359932557
2270,184181.90241427423
2271,207838.0068355317
2272,166154.70710869864
2273,147265.23554080905
2274,181855.8485012037
2275,152282.03588627683
2276,202323.597673422
2277,170635.75660180763
2278,159178.4558630496
2279,147858.50732839588
2280,107026.10834209091
2281,143611.09400385074
2282,152323.114856764
2283,114743.78883769788
2284,125583.53124656595
2285,158457.51874601736
2286,126272.8102912867
2287,400401.5961285358
2288,297273.20180309925
2289,350147.7334399489
2290,445455.91601329716
2291,364491.23106735805
2292,426632.1304837995
2293,465215.5306805626
2294,405260.2539681948
2295,445997.0328947011
2296,295011.50829125335
2297,398259.21456863056
2298,385667.86616508116
2299,349278.62848639255
2300,335319.19504524756
2301,346271.7491520868
2302,249658.6782059593
2303,264791.4388468823
2304,252373.60039499603
2305,215191.99768501308
2306,201504.79749487175
2307,209187.56703389852
2308,234904.84792100152
2309,313373.6934156945
2310,231061.90119769142
2311,209104.67419774763
2312,175887.57042517213
2313,167793.30861910738
2314,183760.0726996353
2315,182013.62065940633
2316,195045.1457232013
2317,195553.98361076275
2318,193080.53414979583
2319,194242.1687059945
2320,187239.93950602514
2321,227406.39846315366
2322,204157.0532878801
2323,200604.4363248914
2324,181170.21210528756
2325,215851.8469970124
2326,166693.67843534303
2327,199706.10215966185
2328,220383.52523335224
2329,193669.57823226668
2330,182755.8686792236
2331,330958.75638541963
2332,411607.76841348
2333,325681.6523351419
2334,282165.2938423933
2335,314571.24768621894
2336,310593.7714907485
2337,202018.87241831192
2338,242085.77099317123
2339,232715.97334261946
2340,381635.12000835687
2341,208986.49511802415
2342,230863.01007695336
2343,224763.4504873565
2344,217137.5418276158
2345,212130.4469612644
2346,229833.60516937668
2347,209586.6806443572
2348,261902.7996483194
2349,194277.73115970186
2350,314851.0474038208
2351,301398.0567734884
2352,250694.33437186087
2353,248193.00759757494
2354,171553.39590355588
2355,157685.20779662006
2356,146032.09541712273
2357,190853.01440559208
2358,206319.62798655307
2359,124197.06164236469
2360,117043.10305151338
2361,146912.22931542803
2362,275435.91647881747
2363,142565.74774377997
2364,145064.68167482148
2365,201134.32434195216
2366,203522.34792822239
2367,234642.1977510728
2368,221418.36436207182
2369,209056.85222786808
2370,170621.78241452822
2371,173194.4527014616
2372,198077.12439479615
2373,294586.4237108473
2374,305226.5990605317
2375,243112.8531088961
2376,282222.2310771028
2377,333646.5080882091
2378,137911.84122541398
2379,208607.98119717094
2380,137838.7153454037
2381,166813.95742981182
2382,210197.20695074255
2383,199792.00052853636
2384,235346.29678248896
2385,149567.45507985848
2386,129112.35679627635
2387,133338.67965374383
2388,98570.90500675401
2389,110844.11071337658
2390,153030.02865937256
2391,152392.56157527078
2392,122179.11128095892
2393,159512.2675183829
2394,152516.06463552153
2395,212516.99178579412
2396,149460.75390296194
2397,207902.45205636442
2398,128017.80559841159
2399,81619.84358209593
2400,57825.22374610364
2401,154478.62170967043
2402,143689.06278895127
2403,141451.28767683374
2404,159953.80926955168
2405,143469.92025415623
2406,136908.80242783928
2407,125747.73797989817
2408,131528.370042917
2409,113751.56081394933
2410,180168.3642557195
2411,113630.76306487573
2412,166205.25964709063
2413,130527.25280044749
2414,187338.69981397898
2415,138714.8211819589
2416,138369.66587486275
2417,148473.5090806908
2418,146515.11199558416
2419,134158.488270399
2420,118775.88622208429
2421,185770.80326245184
2422,110349.81402987399
2423,121006.24764338692
2424,138777.89610946263
2425,216087.50641842428
2426,117830.93626210603
2427,137196.08203041353
2428,196335.5517950396
2429,113958.62752505578
2430,126590.96762927095
2431,100502.7056995201
2432,150375.12582420514
2433,154882.1311898368
2434,141386.75447402542
2435,158548.56424330428
2436,111167.93091428539
2437,110624.13473804548
2438,111602.95635022467
2439,86342.85784263807
2440,125393.99785364926
2441,101027.75325703321
2442,96423.55070627946
2443,146616.6976890571
2444,126948.8409053433
2445,76695.22779525959
2446,139201.68456280578
2447,180809.46553073768
2448,136107.16373297918
2449,107105.6265880992
2450,160591.85619948487
2451,113814.4724361044
2452,207974.9647339538
2453,98104.29426163094
2454,116808.58162515561
2455,112911.72847766324
2456,161590.89125151912
2457,144277.53673567384
2458,146844.64464545518
2459,126069.1671344192
2460,146357.33388282152
2461,138466.5534383595
2462,138344.47729124693
2463,128615.56370631975
2464,197613.76873238792
2465,127931.66258995634
2466,108799.54881082047
2467,112511.41410293043
2468,90911.99402746401
2469,92380.42878431652
2470,225477.8759721323
2471,229447.47953347533
2472,187727.28153142272
2473,133392.64689608
2474,69447.24073015118
2475,223993.96094338663
2476,122325.4055967227
2477,123061.76030104345
2478,159061.3732825126
2479,99636.01881884431
2480,158433.43892521248
2481,123616.32167923736
2482,112537.5050581574
2483,111791.97624294087
2484,120278.95497249631
2485,135814.04372709512
2486,165021.0189382955
2487,201601.48717486864
2488,167869.2072262731
2489,154328.4282838979
2490,148423.33182538618
2491,86008.477132275
2492,195924.7515437507
2493,160942.2944807109
2494,155524.32924735325
2495,92339.82877340642
2496,242172.51447109596
2497,164496.7416268535
2498,108833.0816046256
2499,81092.20984150784
2500,119784.20333141697
2501,148955.4228299999
2502,136131.36482647518
2503,104153.47570264645
2504,219713.53246978731
2505,227182.458549533
2506,247505.0886276694
2507,275815.5550727856
2508,242331.87655794088
2509,214814.2633696949
2510,219231.05742434875
2511,175069.45395083644
2512,221605.90965906522
2513,214425.9602027725
2514,351551.37107124284
2515,162398.9670130627
2516,169071.5997181235
2517,160954.60552208906
2518,157099.45081795033
2519,259460.42846671506
2520,226600.2018937693
2521,186573.64110111093
2522,223459.37624581883
2523,110373.28660437389
2524,142934.70235840746
2525,147803.1065973315
2526,159239.7654215314
2527,132117.7658957597
2528,149948.1308365755
2529,45923.43990097912
2530,127894.1737213729
2531,259693.15150135432
2532,223683.60528498128
2533,199282.74549541972
2534,251496.2370564343
2535,278474.2394272932
2536,237289.7665929415
2537,262555.7815505606
2538,185457.52987911922
2539,185648.19021501724
2540,191304.99923580795
2541,175854.02991321994
2542,166322.95777710926
2543,122214.47225406751
2544,124800.70565417275
2545,134232.10326931646
2546,124432.15504721418
2547,138426.49309196827
2548,162556.40391751804
2549,151030.89961396425
2550,648734.2965123974
2551,148049.40065034703
2552,147615.03861372318
2553,92280.65145097411
2554,86290.68774107471
2555,110559.00950474147
2556,100528.13472204655
2557,96280.4020317561
2558,180414.09667699627
2559,172964.1992456682
2560,173944.01292445743
2561,165082.3383592922
2562,166979.62178415337
2563,169531.089078686
2564,192709.8587106727
2565,162715.69543141534
2566,181289.42456380144
2567,140628.7588384784
2568,208409.87813896712
2569,221273.60043614506
2570,118318.23114519048
2571,202490.12261436565
2572,169089.86080965848
2573,226200.46181406276
2574,340403.61865152756
2575,135670.67407585672
2576,194010.0366592592
2577,162548.31820561425
2578,78342.37172427404
2579,38236.85791256072
2580,104220.55953894052
2581,111115.70835863138
2582,124501.82937497715
2583,278894.9708994032
2584,163675.83194057766
2585,180671.34527870483
2586,213011.01849032202
2587,198762.48424797965
2588,150553.41632504138
2589,139055.39536590414
2590,189812.05603008682
2591,249731.23563645958
2592,225131.70875747132
2593,272405.5251379701
2594,186095.38358648238
2595,231387.73598441164
2596,269627.83856632607
2597,206391.19468053913
2598,287727.6448785394
2599,401287.88322643645
2600,219159.89356319045
2601,134959.53491341602
2602,74910.3715837054
2603,88830.74259001939
2604,92746.66965199451
2605,67303.89398241873
2606,139831.0575230375
2607,201634.33703258217
2608,188747.01439210714
2609,158153.03179253888
2610,120627.78467706844
2611,239702.70824770324
2612,137078.23291723448
2613,127715.83013614872
2614,119855.90645399314
2615,161759.3106096992
2616,145448.94356275938
2617,194831.60140230382
2618,181740.65307247906
2619,208692.2498486615
2620,192690.99743794
2621,178762.20726267784
2622,182018.94178001897
2623,238076.99579144586
2624,293367.90350179176
2625,313182.9622412629
2626,175121.52290508273
2627,183440.28132509714
2628,477473.5491301224
2629,517155.88515950483
2630,404445.26206314075
2631,466008.07261028583
2632,426058.61122733436
2633,325828.34295597696
2634,432832.1134318118
2635,140223.2754014689
2636,169003.39372622105
2637,201501.13791898
2638,270792.89037748904
2639,188901.8645279043
2640,145362.92057947782
2641,98689.4946430134
2642,160016.67753785086
2643,98797.5780431045
2644,101659.50395680763
2645,114075.01192465902
2646,98317.94283267308
2647,109367.4709008963
2648,147935.69970405285
2649,164841.74493290836
2650,143347.0039943277
2651,144326.73528677432
2652,387897.93121250626
2653,263555.3642975538
2654,283281.8216932366
2655,412308.20003554865
2656,328695.3097997792
2657,377166.8205125062
2658,352278.0924760874
2659,337978.0348255463
2660,368561.4978440481
2661,372746.8713581525
2662,388920.8540175259
2663,269678.90434941417
2664,314947.2170311434
2665,328094.15969576756
2666,306325.482994072
2667,179214.4202864299
2668,182463.5567977874
2669,193350.58143217125
2670,266877.71826273727
2671,187278.19269926028
2672,200090.62933070047
2673,197035.11034763773
2674,191739.9054685539
2675,200275.59967491106
2676,190148.61007161497
2677,207729.03542356487
2678,233980.2418213834
2679,283942.00735048717
2680,296937.02233825997
2681,405124.7242158406
2682,327179.0392898804
2683,494935.76739223464
2684,337648.5868395639
2685,352000.59846415266
2686,246933.49649182995
2687,282053.0897280418
2688,223041.1090321523
2689,230357.13668159503
2690,375095.66848769644
2691,201913.14112645388
2692,177075.47453614086
2693,212052.2232059549
2694,150444.31786897345
2695,200512.61383462985
2696,186349.15686511618
2697,194822.51931635194
2698,196144.28245525478
2699,157704.29416342004
2700,145120.2870490405
2701,136280.2674456289
2702,93049.79863596405
2703,113169.89351292755
2704,146840.44769704802
2705,106744.09476122749
2706,88279.8373580752
2707,105947.32315460138
2708,142632.48065249278
2709,117282.79224443898
2710,129268.45789982789
2711,351299.74261133466
2712,414962.10151823063
2713,160957.50486347568
2714,140697.59983216572
2715,182271.05869636172
2716,124118.90014049475
2717,204271.27701813783
2718,215808.32515835928
2719,144961.51365085726
2720,165330.05417306715
2721,120594.98000776794
2722,153777.2037138888
2723,137146.75645225338
2724,132141.72269755325
2725,121998.55076871198
2726,140734.64927149957
2727,182919.92052126818
2728,187662.6435070623
2729,143629.2583317181
2730,155470.59423466705
2731,131676.17935059112
2732,150246.42914145047
2733,148916.35776803704
2734,146224.42078712277
